"dbus_bus_add_match","dbus.h","","void","DBusConnection *","const char *","DBusError *"
"dbus_bus_get","dbus.h","","DBusConnection *","DBusBusType","DBusError *"
"dbus_bus_get_unique_name","dbus.h","","const char *","DBusConnection *"
"dbus_bus_remove_match","dbus.h","","void","DBusConnection *","const char *","DBusError *"
"dbus_bus_request_name","dbus.h","","int","DBusConnection *","const char *","unsigned int","DBusError *"
"dbus_connection_add_filter","dbus.h","","dbus_bool_t","DBusConnection *","DBusHandleMessageFunction","void *","DBusFreeFunction"
"dbus_connection_dispatch","dbus.h","","DBusDispatchStatus","DBusConnection *"
"dbus_connection_flush","dbus.h","","void","DBusConnection *"
"dbus_connection_get_dispatch_status","dbus.h","","DBusDispatchStatus","DBusConnection *"
"dbus_connection_get_is_connected","dbus.h","","dbus_bool_t","DBusConnection *"
"dbus_connection_get_object_path_data","dbus.h","","dbus_bool_t","DBusConnection *","const char *","void **"
"dbus_connection_list_registered","dbus.h","","dbus_bool_t","DBusConnection *","const char *","char ***"
"dbus_connection_ref","dbus.h","","DBusConnection *","DBusConnection *"
"dbus_connection_register_object_path","dbus.h","","dbus_bool_t","DBusConnection *","const char *","const DBusObjectPathVTable *","void *"
"dbus_connection_remove_filter","dbus.h","","void","DBusConnection *","DBusHandleMessageFunction","void *"
"dbus_connection_send","dbus.h","","dbus_bool_t","DBusConnection *","DBusMessage *","dbus_uint32_t *"
"dbus_connection_send_with_reply","dbus.h","","DBusMessage *","DBusConnection *","DBusMessage *","DBusPendingCall **","int"
"dbus_connection_set_dispatch_status_function","dbus.h","","void","DBusConnection *","DBusDispatchStatusFunction","void *","DBusFreeFunction"
"dbus_connection_set_exit_on_disconnect","dbus.h","","void","DBusConnection *","dbus_bool_t"
"dbus_connection_set_timeout_functions","dbus.h","","dbus_bool_t","DBusConnection *","DBusAddTimeoutFunction","DBusRemoveTimeoutFunction","DBusTimeoutToggledFunction","void *","DBusFreeFunction"
"dbus_connection_set_watch_functions","dbus.h","","dbus_bool_t","DBusConnection *","DBusAddWatchFunction","DBusRemoveWatchFunction","DBusWatchToggledFunction","void *","DBusFreeFunction"
"dbus_connection_unref","dbus.h","","void","DBusConnection *"
"dbus_connection_unregister_object_path","dbus.h","","dbus_bool_t","DBusConnection *","const char *"
"dbus_error_free","dbus.h","","void","DBusError *"
"dbus_error_init","dbus.h","","void","DBusError *"
"dbus_error_is_set","dbus.h","","dbus_bool_t","const DBusError *"
"dbus_free","dbus.h","","void","void *"
"dbus_free_string_array","dbus.h","","void","char **"
"dbus_malloc0","dbus.h","","void *","size_t"
"dbus_message_append_args","dbus.h","","dbus_bool_t","DBusMessage *","int","..."
"dbus_message_append_args_valist","dbus.h","","dbus_bool_t","DBusMessage *","int","va_list"
"dbus_message_copy","dbus.h","","DBusMessage *","const DBusMessage *"
"dbus_message_get_args","dbus.h","","dbus_bool_t","DBusMessage *","DBusError *","int","..."
"dbus_message_get_error_name","dbus.h","","const char*","DBusMessage *"
"dbus_message_get_interface","dbus.h","","const char *","DBusMessage *"
"dbus_message_get_member","dbus.h","","const char *","DBusMessage *"
"dbus_message_get_no_reply","dbus.h","","unsigned int","DBusMessage *"
"dbus_message_get_path","dbus.h","","const char *","DBusMessage *"
"dbus_message_get_sender","dbus.h","","const char *","DBusMessage *"
"dbus_message_get_signature","dbus.h","","const char *","DBusMessage *"
"dbus_message_get_type","dbus.h","","int","DBusMessage *"
"dbus_message_has_interface","dbus.h","","unsigned int","DBusMessage *","const char *"
"dbus_message_has_member","dbus.h","","unsigned int","DBusMessage *","const char *"
"dbus_message_has_signature","dbus.h","","dbus_bool_t","DBusMessage *","const char *"
"dbus_message_is_error","dbus.h","","unsigned int","DBusMessage *","const char *"
"dbus_message_is_method_call","dbus.h","","dbus_bool_t","DBusMessage *","const char *","const char *"
"dbus_message_is_signal","dbus.h","","unsigned int","DBusMessage *","const char *","const char *"
"dbus_message_iter_append_basic","dbus.h","","dbus_bool_t","DBusMessageIter *","int","const void *"
"dbus_message_iter_append_fixed_array","dbus.h","","dbus_bool_t","DBusMessageIter *","int","const void *","int"
"dbus_message_iter_close_container","dbus.h","","dbus_bool_t","DBusMessageIter *","DBusMessageIter *"
